Series ID,Year,Value
CUSR0000SEAG02,1/31/2011,169.717
CUSR0000SEAG02,2/28/2011,171.257
CUSR0000SEAG02,3/31/2011,171.896
CUSR0000SEAG02,4/30/2011,176.398
CUSR0000SEAG02,5/31/2011,177.507
CUSR0000SEAG02,6/30/2011,177.014
CUSR0000SEAG02,7/31/2011,177.552
CUSR0000SEAG02,8/31/2011,179.355
CUSR0000SEAG02,9/30/2011,175.34
CUSR0000SEAG02,10/31/2011,180.446
CUSR0000SEAG02,11/30/2011,180.589
CUSR0000SEAG02,12/31/2011,181.44
CUSR0000SEAG02,1/31/2012,183.432
CUSR0000SEAG02,2/29/2012,182.327
CUSR0000SEAG02,3/31/2012,182.055
CUSR0000SEAG02,4/30/2012,178.404
CUSR0000SEAG02,5/31/2012,177.279
CUSR0000SEAG02,6/30/2012,177.304
CUSR0000SEAG02,7/31/2012,172.047
CUSR0000SEAG02,8/31/2012,175.892
CUSR0000SEAG02,9/30/2012,178.107
CUSR0000SEAG02,10/31/2012,178.14
CUSR0000SEAG02,11/30/2012,177.239
CUSR0000SEAG02,12/31/2012,176.712
CUSR0000SEAG02,1/31/2013,176.302
CUSR0000SEAG02,2/28/2013,176.747
CUSR0000SEAG02,3/31/2013,176.567
CUSR0000SEAG02,4/30/2013,177.354
CUSR0000SEAG02,5/31/2013,178.144
CUSR0000SEAG02,6/30/2013,178.81
CUSR0000SEAG02,7/31/2013,179.624
CUSR0000SEAG02,8/31/2013,179.815
CUSR0000SEAG02,9/30/2013,177.592
CUSR0000SEAG02,10/31/2013,177.498
CUSR0000SEAG02,11/30/2013,176.771
CUSR0000SEAG02,12/31/2013,176.38
CUSR0000SEAG02,1/31/2014,173.827
CUSR0000SEAG02,2/28/2014,171.805
CUSR0000SEAG02,3/31/2014,172.019
CUSR0000SEAG02,4/30/2014,171.073
CUSR0000SEAG02,5/31/2014,170.542
CUSR0000SEAG02,6/30/2014,170.424
CUSR0000SEAG02,7/31/2014,171.292
CUSR0000SEAG02,8/31/2014,170.618
CUSR0000SEAG02,9/30/2014,170.788
CUSR0000SEAG02,10/31/2014,168.912
CUSR0000SEAG02,11/30/2014,168.315
CUSR0000SEAG02,12/31/2014,168.376
CUSR0000SEAG02,1/31/2015,167.209
CUSR0000SEAG02,2/28/2015,165.388
CUSR0000SEAG02,3/31/2015,165.918
CUSR0000SEAG02,4/30/2015,165.167
CUSR0000SEAG02,5/31/2015,163.943
CUSR0000SEAG02,6/30/2015,164.884
CUSR0000SEAG02,7/31/2015,167.456
CUSR0000SEAG02,8/31/2015,164.222
CUSR0000SEAG02,9/30/2015,166.37
CUSR0000SEAG02,10/31/2015,165.774
CUSR0000SEAG02,11/30/2015,163.532
CUSR0000SEAG02,12/31/2015,167.595
CUSR0000SEAG02,1/31/2016,171.932
CUSR0000SEAG02,2/29/2016,174.36
CUSR0000SEAG02,3/31/2016,170.327
CUSR0000SEAG02,4/30/2016,173.475
CUSR0000SEAG02,5/31/2016,179.713
CUSR0000SEAG02,6/30/2016,176.554
CUSR0000SEAG02,7/31/2016,174.063
CUSR0000SEAG02,8/31/2016,179.976
CUSR0000SEAG02,9/30/2016,175.906
CUSR0000SEAG02,10/31/2016,178.474
CUSR0000SEAG02,11/30/2016,178.439
CUSR0000SEAG02,12/31/2016,178.097
CUSR0000SEAG02,1/31/2017,177.029
CUSR0000SEAG02,2/28/2017,181.389
CUSR0000SEAG02,3/31/2017,180.851
CUSR0000SEAG02,4/30/2017,184.525
CUSR0000SEAG02,5/31/2017,178.816
CUSR0000SEAG02,6/30/2017,179.255
CUSR0000SEAG02,7/31/2017,175.156
CUSR0000SEAG02,8/31/2017,177.149
CUSR0000SEAG02,9/30/2017,180.057
CUSR0000SEAG02,10/31/2017,180.055
CUSR0000SEAG02,11/30/2017,180.199
CUSR0000SEAG02,12/31/2017,179.453
CUSR0000SEAG02,1/31/2018,173.618
CUSR0000SEAG02,2/28/2018,177.366
CUSR0000SEAG02,3/31/2018,180.487
CUSR0000SEAG02,4/30/2018,179.686
CUSR0000SEAG02,5/31/2018,179.416
CUSR0000SEAG02,6/30/2018,174.594
CUSR0000SEAG02,7/31/2018,175.132
CUSR0000SEAG02,8/31/2018,174.139
CUSR0000SEAG02,9/30/2018,171.514
CUSR0000SEAG02,10/31/2018,169.084
CUSR0000SEAG02,11/30/2018,172.353
CUSR0000SEAG02,12/31/2018,173.078
CUSR0000SEAG02,1/31/2019,172.321
CUSR0000SEAG02,2/28/2019,172.218
CUSR0000SEAG02,3/31/2019,164.089
CUSR0000SEAG02,4/30/2019,170.771
CUSR0000SEAG02,5/31/2019,172.308
CUSR0000SEAG02,6/30/2019,181.173
CUSR0000SEAG02,7/31/2019,176.471
CUSR0000SEAG02,8/31/2019,172.254
CUSR0000SEAG02,9/30/2019,171.3
CUSR0000SEAG02,10/31/2019,173.373
CUSR0000SEAG02,11/30/2019,174.933
CUSR0000SEAG02,12/31/2019,170.026
CUSR0000SEAG02,1/31/2020,168.69
CUSR0000SEAG02,2/29/2020,169.07
CUSR0000SEAG02,3/31/2020,165.675
CUSR0000SEAG02,4/30/2020,164.726
CUSR0000SEAG02,5/31/2020,161.948
CUSR0000SEAG02,6/30/2020,163.304
CUSR0000SEAG02,7/31/2020,165.995
CUSR0000SEAG02,8/31/2020,166.291
CUSR0000SEAG02,9/30/2020,170.553
CUSR0000SEAG02,10/31/2020,170.637
CUSR0000SEAG02,11/30/2020,168.785
CUSR0000SEAG02,12/31/2020,169.006
CUSR0000SEAG02,1/31/2021,174.229
CUSR0000SEAG02,2/28/2021,170.518
CUSR0000SEAG02,3/31/2021,177.859
CUSR0000SEAG02,4/30/2021,180.953
CUSR0000SEAG02,5/31/2021,185.686
CUSR0000SEAG02,6/30/2021,182.931
CUSR0000SEAG02,7/31/2021,182.539
CUSR0000SEAG02,8/31/2021,187.711
CUSR0000SEAG02,9/30/2021,184.197
CUSR0000SEAG02,10/31/2021,183.978
CUSR0000SEAG02,11/30/2021,181.372
CUSR0000SEAG02,12/31/2021,183.774
CUSR0000SEAG02,1/31/2022,184.828
CUSR0000SEAG02,2/28/2022,177.626
CUSR0000SEAG02,3/31/2022,182.555
CUSR0000SEAG02,4/30/2022,181.288
CUSR0000SEAG02,5/31/2022,183.179
CUSR0000SEAG02,6/30/2022,184.958
CUSR0000SEAG02,7/31/2022,184.152
CUSR0000SEAG02,8/31/2022,185.441
CUSR0000SEAG02,9/30/2022,192.001
CUSR0000SEAG02,10/31/2022,188.288
CUSR0000SEAG02,11/30/2022,191.613
CUSR0000SEAG02,12/31/2022,194.158
CUSR0000SEAG02,1/31/2023,194.122
CUSR0000SEAG02,2/28/2023,195.223
CUSR0000SEAG02,3/31/2023,197.872
CUSR0000SEAG02,4/30/2023,198.934
CUSR0000SEAG02,5/31/2023,197.086
CUSR0000SEAG02,6/30/2023,198.034
CUSR0000SEAG02,7/31/2023,198.209
CUSR0000SEAG02,8/31/2023,197.586
CUSR0000SEAG02,9/30/2023,194.496
CUSR0000SEAG02,10/31/2023,195.875
CUSR0000SEAG02,11/30/2023,196.035
CUSR0000SEAG02,12/31/2023,198.539
CUSR0000SEAG02,1/31/2024,195.357
CUSR0000SEAG02,2/29/2024,186.785
CUSR0000SEAG02,3/31/2024,191.434
CUSR0000SEAG02,4/30/2024,195.392
CUSR0000SEAG02,5/31/2024,194.752
CUSR0000SEAG02,6/30/2024,203.326
CUSR0000SEAG02,7/31/2024,199.488
CUSR0000SEAG02,8/31/2024,196.473
CUSR0000SEEA,1/31/2010,498.248
CUSR0000SEEA,2/28/2010,501.869
CUSR0000SEEA,3/31/2010,501.877
CUSR0000SEEA,4/30/2010,503.135
CUSR0000SEEA,5/31/2010,505.492
CUSR0000SEEA,6/30/2010,509.137
CUSR0000SEEA,7/31/2010,508.309
CUSR0000SEEA,8/31/2010,502.625
CUSR0000SEEA,9/30/2010,505.224
CUSR0000SEEA,10/31/2010,507.667
CUSR0000SEEA,11/30/2010,509.181
CUSR0000SEEA,12/31/2010,514.319
CUSR0000SEEA,1/31/2011,518.851
CUSR0000SEEA,2/28/2011,519.465
CUSR0000SEEA,3/31/2011,522.423
CUSR0000SEEA,4/30/2011,524.251
CUSR0000SEEA,5/31/2011,526.023
CUSR0000SEEA,6/30/2011,528.501
CUSR0000SEEA,7/31/2011,530.016
CUSR0000SEEA,8/31/2011,530.812
CUSR0000SEEA,9/30/2011,535.312
CUSR0000SEEA,10/31/2011,537.512
CUSR0000SEEA,11/30/2011,540.125
CUSR0000SEEA,12/31/2011,540.929
CUSR0000SEEA,1/31/2012,543.96
CUSR0000SEEA,2/29/2012,547.095
CUSR0000SEEA,3/31/2012,550.226
CUSR0000SEEA,4/30/2012,552.613
CUSR0000SEEA,5/31/2012,556.63
CUSR0000SEEA,6/30/2012,559.608
CUSR0000SEEA,7/31/2012,563.829
CUSR0000SEEA,8/31/2012,570.969
CUSR0000SEEA,9/30/2012,574.306
CUSR0000SEEA,10/31/2012,574.251
CUSR0000SEEA,11/30/2012,577.502
CUSR0000SEEA,12/31/2012,578.388
CUSR0000SEEA,1/31/2013,582.796
CUSR0000SEEA,2/28/2013,585.065
CUSR0000SEEA,3/31/2013,588.621
CUSR0000SEEA,4/30/2013,590.966
CUSR0000SEEA,5/31/2013,593.932
CUSR0000SEEA,6/30/2013,596.211
CUSR0000SEEA,7/31/2013,600.184
CUSR0000SEEA,8/31/2013,591.054
CUSR0000SEEA,9/30/2013,596.22
CUSR0000SEEA,10/31/2013,600.987
CUSR0000SEEA,11/30/2013,603.175
CUSR0000SEEA,12/31/2013,606.273
CUSR0000SEEA,1/31/2014,598.17
CUSR0000SEEA,2/28/2014,604.759
CUSR0000SEEA,3/31/2014,603.791
CUSR0000SEEA,4/30/2014,608.173
CUSR0000SEEA,5/31/2014,611.184
CUSR0000SEEA,6/30/2014,612.073
CUSR0000SEEA,7/31/2014,614.286
CUSR0000SEEA,8/31/2014,620.584
CUSR0000SEEA,9/30/2014,623.786
CUSR0000SEEA,10/31/2014,627.686
CUSR0000SEEA,11/30/2014,627.897
CUSR0000SEEA,12/31/2014,632.331
CUSR0000SEEA,1/31/2015,639.406
CUSR0000SEEA,2/28/2015,640.084
CUSR0000SEEA,3/31/2015,644.473
CUSR0000SEEA,4/30/2015,644.887
CUSR0000SEEA,5/31/2015,646.559
CUSR0000SEEA,6/30/2015,643.069
CUSR0000SEEA,7/31/2015,645.461
CUSR0000SEEA,8/31/2015,649.131
CUSR0000SEEA,9/30/2015,652.64
CUSR0000SEEA,10/31/2015,655.17
CUSR0000SEEA,11/30/2015,657.153
CUSR0000SEEA,12/31/2015,660.278
CUSR0000SEEA,1/31/2016,663.452
CUSR0000SEEA,2/29/2016,660.05
CUSR0000SEEA,3/31/2016,658.775
CUSR0000SEEA,4/30/2016,666.544
CUSR0000SEEA,5/31/2016,666.306
CUSR0000SEEA,6/30/2016,675.052
CUSR0000SEEA,7/31/2016,678.015
CUSR0000SEEA,8/31/2016,687.438
CUSR0000SEEA,9/30/2016,693.598
CUSR0000SEEA,10/31/2016,695.365
CUSR0000SEEA,11/30/2016,700.418
CUSR0000SEEA,12/31/2016,700.386
CUSR0000SEEA,1/31/2017,690.427
CUSR0000SEEA,2/28/2017,696.371
CUSR0000SEEA,3/31/2017,698.235
CUSR0000SEEA,4/30/2017,688.56
CUSR0000SEEA,5/31/2017,682.217
CUSR0000SEEA,6/30/2017,682.327
CUSR0000SEEA,7/31/2017,691.689
CUSR0000SEEA,8/31/2017,690.041
CUSR0000SEEA,9/30/2017,682.696
CUSR0000SEEA,10/31/2017,686.535
CUSR0000SEEA,11/30/2017,696.688
CUSR0000SEEA,12/31/2017,687.646
CUSR0000SEEA,1/31/2018,686.318
CUSR0000SEEA,2/28/2018,693.578
CUSR0000SEEA,3/31/2018,695.459
CUSR0000SEEA,4/30/2018,691.264
CUSR0000SEEA,5/31/2018,711.872
CUSR0000SEEA,6/30/2018,701.303
CUSR0000SEEA,7/31/2018,704.868
CUSR0000SEEA,8/31/2018,697.221
CUSR0000SEEA,9/30/2018,695.069
CUSR0000SEEA,10/31/2018,691.11
CUSR0000SEEA,11/30/2018,690.333
CUSR0000SEEA,12/31/2018,694.834
CUSR0000SEEA,1/31/2019,686.211
CUSR0000SEEA,2/28/2019,692.467
CUSR0000SEEA,3/31/2019,689.515
CUSR0000SEEA,4/30/2019,688.736
CUSR0000SEEA,5/31/2019,683.088
CUSR0000SEEA,6/30/2019,686.251
CUSR0000SEEA,7/31/2019,683.624
CUSR0000SEEA,8/31/2019,694.264
CUSR0000SEEA,9/30/2019,681.853
CUSR0000SEEA,10/31/2019,676.964
CUSR0000SEEA,11/30/2019,680.251
CUSR0000SEEA,12/31/2019,681.151
CUSR0000SEEA,1/31/2020,664.948
CUSR0000SEEA,2/29/2020,670.41
CUSR0000SEEA,3/31/2020,671.048
CUSR0000SEEA,4/30/2020,677.144
CUSR0000SEEA,5/31/2020,677.189
CUSR0000SEEA,6/30/2020,674.802
CUSR0000SEEA,7/31/2020,677.979
CUSR0000SEEA,8/31/2020,685.181
CUSR0000SEEA,9/30/2020,683.136
CUSR0000SEEA,10/31/2020,683.131
CUSR0000SEEA,11/30/2020,681.564
CUSR0000SEEA,12/31/2020,686.054
CUSR0000SEEA,1/31/2021,684.568
CUSR0000SEEA,2/28/2021,693.357
CUSR0000SEEA,3/31/2021,677.099
CUSR0000SEEA,4/30/2021,686.521
CUSR0000SEEA,5/31/2021,691.128
CUSR0000SEEA,6/30/2021,691.804
CUSR0000SEEA,7/31/2021,695.36
CUSR0000SEEA,8/31/2021,687.667
CUSR0000SEEA,9/30/2021,685.005
CUSR0000SEEA,10/31/2021,685.851
CUSR0000SEEA,11/30/2021,682.911
CUSR0000SEEA,12/31/2021,683.632
CUSR0000SEEA,1/31/2022,702.326
CUSR0000SEEA,2/28/2022,699.194
CUSR0000SEEA,3/31/2022,702.848
CUSR0000SEEA,4/30/2022,701.848
CUSR0000SEEA,5/31/2022,717.038
CUSR0000SEEA,6/30/2022,717.247
CUSR0000SEEA,7/31/2022,717.006
CUSR0000SEEA,8/31/2022,719.287
CUSR0000SEEA,9/30/2022,716.259
CUSR0000SEEA,10/31/2022,717.775
CUSR0000SEEA,11/30/2022,718.85
CUSR0000SEEA,12/31/2022,720.642
CUSR0000SEEA,1/31/2023,717.542
CUSR0000SEEA,2/28/2023,717.706
CUSR0000SEEA,3/31/2023,707.82
CUSR0000SEEA,4/30/2023,704.119
CUSR0000SEEA,5/31/2023,707.858
CUSR0000SEEA,6/30/2023,697.925
CUSR0000SEEA,7/31/2023,695.378
CUSR0000SEEA,8/31/2023,694.564
CUSR0000SEEA,9/30/2023,698.45
CUSR0000SEEA,10/31/2023,694.56
CUSR0000SEEA,11/30/2023,684.378
CUSR0000SEEA,12/31/2023,694.59
CUSR0000SEEA,1/31/2024,688.843
CUSR0000SEEA,2/29/2024,692.835
CUSR0000SEEA,3/31/2024,686.679
CUSR0000SEEA,4/30/2024,698.591
CUSR0000SEEA,5/31/2024,703.798
CUSR0000SEEA,6/30/2024,
CUSR0000SEEA,7/31/2024,
CUSR0000SEEA,8/31/2024,
CUSR0000SEEB,1/31/2010,561.896
CUSR0000SEEB,2/28/2010,564.378
CUSR0000SEEB,3/31/2010,567.221
CUSR0000SEEB,4/30/2010,569.787
CUSR0000SEEB,5/31/2010,571.298
CUSR0000SEEB,6/30/2010,573.555
CUSR0000SEEB,7/31/2010,574.851
CUSR0000SEEB,8/31/2010,576.643
CUSR0000SEEB,9/30/2010,577.502
CUSR0000SEEB,10/31/2010,578.158
CUSR0000SEEB,11/30/2010,580.502
CUSR0000SEEB,12/31/2010,582.695
CUSR0000SEEB,1/31/2011,585.441
CUSR0000SEEB,2/28/2011,587.554
CUSR0000SEEB,3/31/2011,589.292
CUSR0000SEEB,4/30/2011,591.052
CUSR0000SEEB,5/31/2011,593.194
CUSR0000SEEB,6/30/2011,595.097
CUSR0000SEEB,7/31/2011,596.933
CUSR0000SEEB,8/31/2011,601.611
CUSR0000SEEB,9/30/2011,603.166
CUSR0000SEEB,10/31/2011,605.847
CUSR0000SEEB,11/30/2011,607.772
CUSR0000SEEB,12/31/2011,609.736
CUSR0000SEEB,1/31/2012,611.414
CUSR0000SEEB,2/29/2012,612.732
CUSR0000SEEB,3/31/2012,614.307
CUSR0000SEEB,4/30/2012,615.817
CUSR0000SEEB,5/31/2012,617.789
CUSR0000SEEB,6/30/2012,619.049
CUSR0000SEEB,7/31/2012,621.882
CUSR0000SEEB,8/31/2012,623.296
CUSR0000SEEB,9/30/2012,625.946
CUSR0000SEEB,10/31/2012,628.143
CUSR0000SEEB,11/30/2012,629.833
CUSR0000SEEB,12/31/2012,631.853
CUSR0000SEEB,1/31/2013,634.935
CUSR0000SEEB,2/28/2013,636.563
CUSR0000SEEB,3/31/2013,638.068
CUSR0000SEEB,4/30/2013,639.683
CUSR0000SEEB,5/31/2013,641.058
CUSR0000SEEB,6/30/2013,642.074
CUSR0000SEEB,7/31/2013,644.16
CUSR0000SEEB,8/31/2013,646.535
CUSR0000SEEB,9/30/2013,647.333
CUSR0000SEEB,10/31/2013,649.092
CUSR0000SEEB,11/30/2013,651.362
CUSR0000SEEB,12/31/2013,653.524
CUSR0000SEEB,1/31/2014,654.259
CUSR0000SEEB,2/28/2014,656.944
CUSR0000SEEB,3/31/2014,658.904
CUSR0000SEEB,4/30/2014,660.584
CUSR0000SEEB,5/31/2014,662.441
CUSR0000SEEB,6/30/2014,664.26
CUSR0000SEEB,7/31/2014,665.773
CUSR0000SEEB,8/31/2014,667.762
CUSR0000SEEB,9/30/2014,668.789
CUSR0000SEEB,10/31/2014,670.744
CUSR0000SEEB,11/30/2014,672.722
CUSR0000SEEB,12/31/2014,674.253
CUSR0000SEEB,1/31/2015,677.508
CUSR0000SEEB,2/28/2015,678.628
CUSR0000SEEB,3/31/2015,681.693
CUSR0000SEEB,4/30/2015,684.516
CUSR0000SEEB,5/31/2015,686.271
CUSR0000SEEB,6/30/2015,688.241
CUSR0000SEEB,7/31/2015,690.594
CUSR0000SEEB,8/31/2015,691.881
CUSR0000SEEB,9/30/2015,694.559
CUSR0000SEEB,10/31/2015,695.652
CUSR0000SEEB,11/30/2015,697.44
CUSR0000SEEB,12/31/2015,698.556
CUSR0000SEEB,1/31/2016,699.997
CUSR0000SEEB,2/29/2016,701.688
CUSR0000SEEB,3/31/2016,703.289
CUSR0000SEEB,4/30/2016,704.842
CUSR0000SEEB,5/31/2016,706.506
CUSR0000SEEB,6/30/2016,707.572
CUSR0000SEEB,7/31/2016,708.778
CUSR0000SEEB,8/31/2016,709.79
CUSR0000SEEB,9/30/2016,710.985
CUSR0000SEEB,10/31/2016,713.127
CUSR0000SEEB,11/30/2016,714.182
CUSR0000SEEB,12/31/2016,716.684
CUSR0000SEEB,1/31/2017,717.78
CUSR0000SEEB,2/28/2017,719.018
CUSR0000SEEB,3/31/2017,719.999
CUSR0000SEEB,4/30/2017,721.21
CUSR0000SEEB,5/31/2017,722.332
CUSR0000SEEB,6/30/2017,724.362
CUSR0000SEEB,7/31/2017,724.95
CUSR0000SEEB,8/31/2017,725.462
CUSR0000SEEB,9/30/2017,727.762
CUSR0000SEEB,10/31/2017,729.474
CUSR0000SEEB,11/30/2017,731.197
CUSR0000SEEB,12/31/2017,732.399
CUSR0000SEEB,1/31/2018,733.083
CUSR0000SEEB,2/28/2018,733.988
CUSR0000SEEB,3/31/2018,733.941
CUSR0000SEEB,4/30/2018,735.072
CUSR0000SEEB,5/31/2018,736.408
CUSR0000SEEB,6/30/2018,738.409
CUSR0000SEEB,7/31/2018,740.456
CUSR0000SEEB,8/31/2018,745.449
CUSR0000SEEB,9/30/2018,746.831
CUSR0000SEEB,10/31/2018,748.769
CUSR0000SEEB,11/30/2018,750.744
CUSR0000SEEB,12/31/2018,752.155
CUSR0000SEEB,1/31/2019,754.086
CUSR0000SEEB,2/28/2019,755.996
CUSR0000SEEB,3/31/2019,759.001
CUSR0000SEEB,4/30/2019,760.272
CUSR0000SEEB,5/31/2019,761.834
CUSR0000SEEB,6/30/2019,762.638
CUSR0000SEEB,7/31/2019,763.469
CUSR0000SEEB,8/31/2019,764.617
CUSR0000SEEB,9/30/2019,765.526
CUSR0000SEEB,10/31/2019,767.422
CUSR0000SEEB,11/30/2019,768.713
CUSR0000SEEB,12/31/2019,769.698
CUSR0000SEEB,1/31/2020,772.33
CUSR0000SEEB,2/29/2020,774.204
CUSR0000SEEB,3/31/2020,776.426
CUSR0000SEEB,4/30/2020,777.709
CUSR0000SEEB,5/31/2020,778.375
CUSR0000SEEB,6/30/2020,778.933
CUSR0000SEEB,7/31/2020,780.793
CUSR0000SEEB,8/31/2020,778.909
CUSR0000SEEB,9/30/2020,777.027
CUSR0000SEEB,10/31/2020,778.104
CUSR0000SEEB,11/30/2020,779.27
CUSR0000SEEB,12/31/2020,780.772
CUSR0000SEEB,1/31/2021,781.688
CUSR0000SEEB,2/28/2021,782.673
CUSR0000SEEB,3/31/2021,782.497
CUSR0000SEEB,4/30/2021,783.881
CUSR0000SEEB,5/31/2021,786.117
CUSR0000SEEB,6/30/2021,787.48
CUSR0000SEEB,7/31/2021,789.27
CUSR0000SEEB,8/31/2021,789.925
CUSR0000SEEB,9/30/2021,792.623
CUSR0000SEEB,10/31/2021,794.654
CUSR0000SEEB,11/30/2021,796.395
CUSR0000SEEB,12/31/2021,797.233
CUSR0000SEEB,1/31/2022,798.461
CUSR0000SEEB,2/28/2022,799.921
CUSR0000SEEB,3/31/2022,801.812
CUSR0000SEEB,4/30/2022,803.598
CUSR0000SEEB,5/31/2022,805.641
CUSR0000SEEB,6/30/2022,808.575
CUSR0000SEEB,7/31/2022,809.762
CUSR0000SEEB,8/31/2022,813.821
CUSR0000SEEB,9/30/2022,816.665
CUSR0000SEEB,10/31/2022,818.279
CUSR0000SEEB,11/30/2022,820.857
CUSR0000SEEB,12/31/2022,823.325
CUSR0000SEEB,1/31/2023,825.922
CUSR0000SEEB,2/28/2023,826.874
CUSR0000SEEB,3/31/2023,831.132
CUSR0000SEEB,4/30/2023,833.356
CUSR0000SEEB,5/31/2023,834.648
CUSR0000SEEB,6/30/2023,836.125
CUSR0000SEEB,7/31/2023,838.112
CUSR0000SEEB,8/31/2023,839.33
CUSR0000SEEB,9/30/2023,842.046
CUSR0000SEEB,10/31/2023,842.216
CUSR0000SEEB,11/30/2023,843.342
CUSR0000SEEB,12/31/2023,845.293
CUSR0000SEEB,1/31/2024,848.559
CUSR0000SEEB,2/29/2024,851.658
CUSR0000SEEB,3/31/2024,853.311
CUSR0000SEEB,4/30/2024,855.144
CUSR0000SEEB,5/31/2024,858.572
CUSR0000SEEB,6/30/2024,860.436
CUSR0000SEEB,7/31/2024,863.283
CUSR0000SEEB,8/31/2024,866.588
CUSR0000SEEB01,1/31/2010,624.926
CUSR0000SEEB01,2/28/2010,627.122
CUSR0000SEEB01,3/31/2010,631.039
CUSR0000SEEB01,4/30/2010,634.122
CUSR0000SEEB01,5/31/2010,636.058
CUSR0000SEEB01,6/30/2010,638.815
CUSR0000SEEB01,7/31/2010,639.959
CUSR0000SEEB01,8/31/2010,643.701
CUSR0000SEEB01,9/30/2010,643.016
CUSR0000SEEB01,10/31/2010,644.107
CUSR0000SEEB01,11/30/2010,646.919
CUSR0000SEEB01,12/31/2010,649.081
CUSR0000SEEB01,1/31/2011,653.352
CUSR0000SEEB01,2/28/2011,656.813
CUSR0000SEEB01,3/31/2011,659.045
CUSR0000SEEB01,4/30/2011,661.217
CUSR0000SEEB01,5/31/2011,664.239
CUSR0000SEEB01,6/30/2011,666.367
CUSR0000SEEB01,7/31/2011,669.048
CUSR0000SEEB01,8/31/2011,676.971
CUSR0000SEEB01,9/30/2011,679.649
CUSR0000SEEB01,10/31/2011,682.233
CUSR0000SEEB01,11/30/2011,685.685
CUSR0000SEEB01,12/31/2011,688.697
CUSR0000SEEB01,1/31/2012,690.19
CUSR0000SEEB01,2/29/2012,691.906
CUSR0000SEEB01,3/31/2012,694.113
CUSR0000SEEB01,4/30/2012,696.024
CUSR0000SEEB01,5/31/2012,698.489
CUSR0000SEEB01,6/30/2012,700.463
CUSR0000SEEB01,7/31/2012,703.928
CUSR0000SEEB01,8/31/2012,705.883
CUSR0000SEEB01,9/30/2012,709.128
CUSR0000SEEB01,10/31/2012,712.523
CUSR0000SEEB01,11/30/2012,714.314
CUSR0000SEEB01,12/31/2012,717.014
CUSR0000SEEB01,1/31/2013,721.033
CUSR0000SEEB01,2/28/2013,722.861
CUSR0000SEEB01,3/31/2013,725.099
CUSR0000SEEB01,4/30/2013,727.225
CUSR0000SEEB01,5/31/2013,729.039
CUSR0000SEEB01,6/30/2013,730.933
CUSR0000SEEB01,7/31/2013,732.959
CUSR0000SEEB01,8/31/2013,736.392
CUSR0000SEEB01,9/30/2013,737.424
CUSR0000SEEB01,10/31/2013,739.45
CUSR0000SEEB01,11/30/2013,742.359
CUSR0000SEEB01,12/31/2013,744.999
CUSR0000SEEB01,1/31/2014,746.758
CUSR0000SEEB01,2/28/2014,750.697
CUSR0000SEEB01,3/31/2014,752.907
CUSR0000SEEB01,4/30/2014,755.206
CUSR0000SEEB01,5/31/2014,757.461
CUSR0000SEEB01,6/30/2014,759.615
CUSR0000SEEB01,7/31/2014,761.124
CUSR0000SEEB01,8/31/2014,762.679
CUSR0000SEEB01,9/30/2014,763.266
CUSR0000SEEB01,10/31/2014,765.97
CUSR0000SEEB01,11/30/2014,768.309
CUSR0000SEEB01,12/31/2014,770.025
CUSR0000SEEB01,1/31/2015,774.047
CUSR0000SEEB01,2/28/2015,775.551
CUSR0000SEEB01,3/31/2015,778.304
CUSR0000SEEB01,4/30/2015,780.772
CUSR0000SEEB01,5/31/2015,782.563
CUSR0000SEEB01,6/30/2015,784.741
CUSR0000SEEB01,7/31/2015,787.449
CUSR0000SEEB01,8/31/2015,788.617
CUSR0000SEEB01,9/30/2015,792.183
CUSR0000SEEB01,10/31/2015,793.279
CUSR0000SEEB01,11/30/2015,795.135
CUSR0000SEEB01,12/31/2015,797.028
CUSR0000SEEB01,1/31/2016,798.169
CUSR0000SEEB01,2/29/2016,800.149
CUSR0000SEEB01,3/31/2016,802.154
CUSR0000SEEB01,4/30/2016,804.202
CUSR0000SEEB01,5/31/2016,806.448
CUSR0000SEEB01,6/30/2016,807.534
CUSR0000SEEB01,7/31/2016,808.288
CUSR0000SEEB01,8/31/2016,807.927
CUSR0000SEEB01,9/30/2016,809.945
CUSR0000SEEB01,10/31/2016,811.153
CUSR0000SEEB01,11/30/2016,812.207
CUSR0000SEEB01,12/31/2016,815.705
CUSR0000SEEB01,1/31/2017,815.047
CUSR0000SEEB01,2/28/2017,816.582
CUSR0000SEEB01,3/31/2017,817.116
CUSR0000SEEB01,4/30/2017,818.894
CUSR0000SEEB01,5/31/2017,820.22
CUSR0000SEEB01,6/30/2017,823.021
CUSR0000SEEB01,7/31/2017,824.169
CUSR0000SEEB01,8/31/2017,823.502
CUSR0000SEEB01,9/30/2017,826.96
CUSR0000SEEB01,10/31/2017,828.833
CUSR0000SEEB01,11/30/2017,830.875
CUSR0000SEEB01,12/31/2017,832.401
CUSR0000SEEB01,1/31/2018,832.775
CUSR0000SEEB01,2/28/2018,833.246
CUSR0000SEEB01,3/31/2018,831.53
CUSR0000SEEB01,4/30/2018,832.953
CUSR0000SEEB01,5/31/2018,834.434
CUSR0000SEEB01,6/30/2018,836.977
CUSR0000SEEB01,7/31/2018,841.019
CUSR0000SEEB01,8/31/2018,845.351
CUSR0000SEEB01,9/30/2018,846.772
CUSR0000SEEB01,10/31/2018,851.726
CUSR0000SEEB01,11/30/2018,854.03
